url,name,ingredient
https://www.williams-sonoma.com/recipe/beef-and-stout-pie.html,"


Beef and Stout Pie





(7)

","1 lb. white button mushrooms, quartered"
https://www.williams-sonoma.com/recipe/beef-and-stout-pie.html,"


Beef and Stout Pie





(7)

","2 cups frozen pearl onions, thawed"
https://www.williams-sonoma.com/recipe/beef-and-stout-pie.html,"


Beef and Stout Pie





(7)

","Salt and freshly ground pepper, to taste"
https://www.williams-sonoma.com/recipe/beef-and-stout-pie.html,"


Beef and Stout Pie





(7)

","3 1/2 lb. beef chuck roast, cut into 1-inch cubes"
https://www.williams-sonoma.com/recipe/beef-and-stout-pie.html,"


Beef and Stout Pie





(7)

",1 cup all-purpose flour
https://www.williams-sonoma.com/recipe/beef-and-stout-pie.html,"


Beef and Stout Pie





(7)

","3 garlic cloves, minced"
https://www.williams-sonoma.com/recipe/beef-and-stout-pie.html,"


Beef and Stout Pie





(7)

",2 Tbs. tomato paste
https://www.williams-sonoma.com/recipe/beef-and-stout-pie.html,"


Beef and Stout Pie





(7)

",2 1/2 cups Irish stout
https://www.williams-sonoma.com/recipe/beef-and-stout-pie.html,"


Beef and Stout Pie





(7)

",1 cup beef broth
https://www.williams-sonoma.com/recipe/beef-and-stout-pie.html,"


Beef and Stout Pie





(7)

","1 lb. carrots, cut into chunks"
https://www.williams-sonoma.com/recipe/beef-and-stout-pie.html,"


Beef and Stout Pie





(7)

","1 lb. red potatoes, cut into chunks"
https://www.williams-sonoma.com/recipe/beef-and-stout-pie.html,"


Beef and Stout Pie





(7)

",1 Tbs. finely chopped fresh thyme
https://www.williams-sonoma.com/recipe/beef-and-stout-pie.html,"


Beef and Stout Pie





(7)

",One 16-inch round Stilton Pastry
https://www.williams-sonoma.com/recipe/beef-and-stout-pie.html,"


Beef and Stout Pie





(7)

","1 egg, beaten with 1 tsp. water"
https://www.williams-sonoma.com/recipe/beef-and-stout-pie.html,"


Beef and Stout Pie





(7)

",Stilton Pastry >
https://www.williams-sonoma.com/recipe/beef-and-sweet-potato-stir-fry.html,"


Beef and Sweet Potato Stir-Fry

",1/2 lb. flank steak
https://www.williams-sonoma.com/recipe/beef-and-sweet-potato-stir-fry.html,"


Beef and Sweet Potato Stir-Fry

","1 1/2 tsp. reduced-sodium soy sauce, plus more for serving"
https://www.williams-sonoma.com/recipe/beef-and-sweet-potato-stir-fry.html,"


Beef and Sweet Potato Stir-Fry

",1 1/2 tsp. plus 4 Tbs. peanut oil
https://www.williams-sonoma.com/recipe/beef-and-sweet-potato-stir-fry.html,"


Beef and Sweet Potato Stir-Fry

",1 1/2 tsp. oyster sauce
https://www.williams-sonoma.com/recipe/beef-and-sweet-potato-stir-fry.html,"


Beef and Sweet Potato Stir-Fry

","1 sweet potato, cut into matchsticks"
https://www.williams-sonoma.com/recipe/beef-and-sweet-potato-stir-fry.html,"


Beef and Sweet Potato Stir-Fry

",2 small dried red chilies
https://www.williams-sonoma.com/recipe/beef-and-sweet-potato-stir-fry.html,"


Beef and Sweet Potato Stir-Fry

","Salt, to taste"
https://www.williams-sonoma.com/recipe/beef-and-sweet-potato-stir-fry.html,"


Beef and Sweet Potato Stir-Fry

","4 green onions, cut diagonally into 1 1/2-inch pieces"
https://www.williams-sonoma.com/recipe/beef-and-sweet-potato-stir-fry.html,"


Beef and Sweet Potato Stir-Fry

","2 garlic cloves, thinly sliced"
https://www.williams-sonoma.com/recipe/beef-and-sweet-potato-stir-fry.html,"


Beef and Sweet Potato Stir-Fry

","1-inch piece fresh ginger, peeled and cut into thin slices"
https://www.williams-sonoma.com/recipe/beef-and-sweet-potato-stir-fry.html,"


Beef and Sweet Potato Stir-Fry

",Fresh cilantro leaves for garnish
https://www.williams-sonoma.com/recipe/beef-and-sweet-potato-stir-fry.html,"


Beef and Sweet Potato Stir-Fry

",Cooked white rice for serving
https://www.williams-sonoma.com/recipe/beef-bourguignonne-2012.html,"


Beef Bourguignonne





(7)

",3 Tbs. canola oil
https://www.williams-sonoma.com/recipe/beef-bourguignonne-2012.html,"


Beef Bourguignonne





(7)

","4 1/2 lb. boneless chuck roast, cut into 1-inch cubes"
https://www.williams-sonoma.com/recipe/beef-bourguignonne-2012.html,"


Beef Bourguignonne





(7)

","Kosher salt and freshly ground pepper, to taste"
https://www.williams-sonoma.com/recipe/beef-bourguignonne-2012.html,"


Beef Bourguignonne





(7)

","1 lb. button mushrooms, quartered"
https://www.williams-sonoma.com/recipe/beef-bourguignonne-2012.html,"


Beef Bourguignonne





(7)

","1/2 lb. slab bacon, cut into 1/4-inch dice"
https://www.williams-sonoma.com/recipe/beef-bourguignonne-2012.html,"


Beef Bourguignonne





(7)

","1 large yellow onion, diced"
https://www.williams-sonoma.com/recipe/beef-bourguignonne-2012.html,"


Beef Bourguignonne





(7)

",2 tsp. minced garlic
https://www.williams-sonoma.com/recipe/beef-bourguignonne-2012.html,"


Beef Bourguignonne





(7)

",1 1/2 Tbs. veal demi-glace
https://www.williams-sonoma.com/recipe/beef-bourguignonne-2012.html,"


Beef Bourguignonne





(7)

",1/2 cup all-purpose flour
https://www.williams-sonoma.com/recipe/beef-bourguignonne-2012.html,"


Beef Bourguignonne





(7)

",1 bottle (750ml) Pinot Noir
https://www.williams-sonoma.com/recipe/beef-bourguignonne-2012.html,"


Beef Bourguignonne





(7)

",3 cups beef broth
https://www.williams-sonoma.com/recipe/beef-bourguignonne-2012.html,"


Beef Bourguignonne





(7)

","1 lb. pearl onions, peeled"
https://www.williams-sonoma.com/recipe/beef-bourguignonne-2012.html,"


Beef Bourguignonne





(7)

","1 bouquet garni (2 bay leaves, 4 thyme sprigs and 6 parsley sprigs, tied with kitchen twine)"
https://www.williams-sonoma.com/recipe/beef-bourguignonne-2012.html,"


Beef Bourguignonne





(7)

",3 Tbs. chopped fresh flat-leaf parsley
https://www.williams-sonoma.com/recipe/beef-bourguignonne-2012.html,"


Beef Bourguignonne





(7)

",Boiled Potatoes with Parsley for serving
https://www.williams-sonoma.com/recipe/beef-bourguignonne-2012.html,"


Beef Bourguignonne





(7)

",Boiled Potatoes with Parsley >
https://www.williams-sonoma.com/recipe/beef-bourguignonne-with-steamed-potatoes.html,"


Beef Bourguignonne with Steamed Potatoes

","3 lb. (1.5 kg) beef chuck roast, cut into 1-inch (2.5-cm) cubes"
https://www.williams-sonoma.com/recipe/beef-bourguignonne-with-steamed-potatoes.html,"


Beef Bourguignonne with Steamed Potatoes

","Kosher salt and freshly ground pepper, to taste"
https://www.williams-sonoma.com/recipe/beef-bourguignonne-with-steamed-potatoes.html,"


Beef Bourguignonne with Steamed Potatoes

",1 Tbs. olive oil
https://www.williams-sonoma.com/recipe/beef-bourguignonne-with-steamed-potatoes.html,"


Beef Bourguignonne with Steamed Potatoes

","1/2 lb. (250 g) bacon, cut into 1/4-inch (6-mm) dice"
https://www.williams-sonoma.com/recipe/beef-bourguignonne-with-steamed-potatoes.html,"


Beef Bourguignonne with Steamed Potatoes

",1 jar beef bourguignonne braising base
https://www.williams-sonoma.com/recipe/beef-bourguignonne-with-steamed-potatoes.html,"


Beef Bourguignonne with Steamed Potatoes

",1 bay leaf (optional)
https://www.williams-sonoma.com/recipe/beef-bourguignonne-with-steamed-potatoes.html,"


Beef Bourguignonne with Steamed Potatoes

","2 fresh thyme sprigs, plus 2 tsp. fresh thyme leaves (optional)"
https://www.williams-sonoma.com/recipe/beef-bourguignonne-with-steamed-potatoes.html,"


Beef Bourguignonne with Steamed Potatoes

","2 cups (8 oz./250 g) pearl onions, fresh or thawed frozen"
https://www.williams-sonoma.com/recipe/beef-bourguignonne-with-steamed-potatoes.html,"


Beef Bourguignonne with Steamed Potatoes

","1/2 lb. (250 g) baby carrots, peeled"
https://www.williams-sonoma.com/recipe/beef-bourguignonne-with-steamed-potatoes.html,"


Beef Bourguignonne with Steamed Potatoes

","2 lb. (1 kg) small red new potatoes, scrubbed"
https://www.williams-sonoma.com/recipe/beef-bourguignonne-with-steamed-potatoes.html,"


Beef Bourguignonne with Steamed Potatoes

","2 Tbs. unsalted butter, at room temperature"
https://www.williams-sonoma.com/recipe/beef-bourguignonne-with-steamed-potatoes.html,"


Beef Bourguignonne with Steamed Potatoes

",2 Tbs. finely chopped fresh flat-leaf parsley
https://www.williams-sonoma.com/recipe/beef-brisket-sandwiches.html,"


Beef Brisket Sandwiches

","1 beef brisket, 4 to 5 lb."
https://www.williams-sonoma.com/recipe/beef-brisket-sandwiches.html,"


Beef Brisket Sandwiches

","Salt, to taste"
https://www.williams-sonoma.com/recipe/beef-brisket-sandwiches.html,"


Beef Brisket Sandwiches

",1⁄4 cup beef grilling rub
https://www.williams-sonoma.com/recipe/beef-brisket-sandwiches.html,"


Beef Brisket Sandwiches

","2 small yellow or red onions, diced"
https://www.williams-sonoma.com/recipe/beef-brisket-sandwiches.html,"


Beef Brisket Sandwiches

","4 garlic cloves, minced"
https://www.williams-sonoma.com/recipe/beef-brisket-sandwiches.html,"


Beef Brisket Sandwiches

",1⁄2 cup beef stock
https://www.williams-sonoma.com/recipe/beef-brisket-sandwiches.html,"


Beef Brisket Sandwiches

",1⁄2 cup lager-style beer
https://www.williams-sonoma.com/recipe/beef-brisket-sandwiches.html,"


Beef Brisket Sandwiches

","10 sandwich rolls, toasted"
https://www.williams-sonoma.com/recipe/beef-brisket-sandwiches.html,"


Beef Brisket Sandwiches

","Store-bought or Classic Barbecue Sauce, warmed, for serving"
https://www.williams-sonoma.com/recipe/beef-brisket-sandwiches.html,"


Beef Brisket Sandwiches

",Classic Barbecue Sauce >
https://www.williams-sonoma.com/recipe/beef-brisket-with-caramelized-onions-and-merlot-sauce.html,"


Beef Brisket with Caramelized Onions and Merlot Sauce





(2)

","1 first or flat-cut brisket, 4 to 5 lb."
https://www.williams-sonoma.com/recipe/beef-brisket-with-caramelized-onions-and-merlot-sauce.html,"


Beef Brisket with Caramelized Onions and Merlot Sauce





(2)

","Salt and freshly ground pepper, to taste"
https://www.williams-sonoma.com/recipe/beef-brisket-with-caramelized-onions-and-merlot-sauce.html,"


Beef Brisket with Caramelized Onions and Merlot Sauce





(2)

",2 Tbs. olive oil
https://www.williams-sonoma.com/recipe/beef-brisket-with-caramelized-onions-and-merlot-sauce.html,"


Beef Brisket with Caramelized Onions and Merlot Sauce





(2)

",1 1/2 cups chopped yellow onion
https://www.williams-sonoma.com/recipe/beef-brisket-with-caramelized-onions-and-merlot-sauce.html,"


Beef Brisket with Caramelized Onions and Merlot Sauce





(2)

",1/2 cup diced carrot
https://www.williams-sonoma.com/recipe/beef-brisket-with-caramelized-onions-and-merlot-sauce.html,"


Beef Brisket with Caramelized Onions and Merlot Sauce





(2)

","2 garlic cloves, finely chopped"
https://www.williams-sonoma.com/recipe/beef-brisket-with-caramelized-onions-and-merlot-sauce.html,"


Beef Brisket with Caramelized Onions and Merlot Sauce





(2)

","1 can (28 oz.) plum tomatoes, with juices"
https://www.williams-sonoma.com/recipe/beef-brisket-with-caramelized-onions-and-merlot-sauce.html,"


Beef Brisket with Caramelized Onions and Merlot Sauce





(2)

",2 cups Merlot or other full-bodied red wine
https://www.williams-sonoma.com/recipe/beef-brisket-with-caramelized-onions-and-merlot-sauce.html,"


Beef Brisket with Caramelized Onions and Merlot Sauce





(2)

",1 bay leaf
https://www.williams-sonoma.com/recipe/beef-brisket-with-caramelized-onions-and-merlot-sauce.html,"


Beef Brisket with Caramelized Onions and Merlot Sauce





(2)

",2 Tbs. olive oil
https://www.williams-sonoma.com/recipe/beef-brisket-with-caramelized-onions-and-merlot-sauce.html,"


Beef Brisket with Caramelized Onions and Merlot Sauce





(2)

",3 cups thinly sliced sweet onions such as Vidalia
https://www.williams-sonoma.com/recipe/beef-brisket-with-caramelized-onions-and-merlot-sauce.html,"


Beef Brisket with Caramelized Onions and Merlot Sauce





(2)

","Salt and freshly ground pepper, to taste"
https://www.williams-sonoma.com/recipe/beef-brisket-with-caramelized-onions-and-merlot-sauce.html,"


Beef Brisket with Caramelized Onions and Merlot Sauce





(2)

",1/2 cup pitted dried cherries
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-a-stovetop-pressure-cooker.html,"


Beef Chili with Masa Harina in a Stovetop Pressure Cooker





(2)

",5 Tbs. vegetable oil
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-a-stovetop-pressure-cooker.html,"


Beef Chili with Masa Harina in a Stovetop Pressure Cooker





(2)

","3 lb. beef chuck, ground for chili"
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-a-stovetop-pressure-cooker.html,"


Beef Chili with Masa Harina in a Stovetop Pressure Cooker





(2)

","3 large yellow onions, finely chopped"
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-a-stovetop-pressure-cooker.html,"


Beef Chili with Masa Harina in a Stovetop Pressure Cooker





(2)

","8 garlic cloves, minced"
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-a-stovetop-pressure-cooker.html,"


Beef Chili with Masa Harina in a Stovetop Pressure Cooker





(2)

","1 jalapeño chili, seeded and finely chopped"
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-a-stovetop-pressure-cooker.html,"


Beef Chili with Masa Harina in a Stovetop Pressure Cooker





(2)

",1/2 cup chili powder
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-a-stovetop-pressure-cooker.html,"


Beef Chili with Masa Harina in a Stovetop Pressure Cooker





(2)

",2 Tbs. ground cumin
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-a-stovetop-pressure-cooker.html,"


Beef Chili with Masa Harina in a Stovetop Pressure Cooker





(2)

",1 Tbs. ground oregano
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-a-stovetop-pressure-cooker.html,"


Beef Chili with Masa Harina in a Stovetop Pressure Cooker





(2)

",2 tsp. ground coriander
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-a-stovetop-pressure-cooker.html,"


Beef Chili with Masa Harina in a Stovetop Pressure Cooker





(2)

",1 cup lager-style beer
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-a-stovetop-pressure-cooker.html,"


Beef Chili with Masa Harina in a Stovetop Pressure Cooker





(2)

",1 cup beef stock
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-a-stovetop-pressure-cooker.html,"


Beef Chili with Masa Harina in a Stovetop Pressure Cooker





(2)

",1 can (28 oz.) crushed tomatoes
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-a-stovetop-pressure-cooker.html,"


Beef Chili with Masa Harina in a Stovetop Pressure Cooker





(2)

","1 can (15 oz.) kidney beans, rinsed and drained"
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-a-stovetop-pressure-cooker.html,"


Beef Chili with Masa Harina in a Stovetop Pressure Cooker





(2)

","1 can (15 oz.) pinto beans, rinsed and drained"
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-a-stovetop-pressure-cooker.html,"


Beef Chili with Masa Harina in a Stovetop Pressure Cooker





(2)

",3 Tbs. masa harina
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-a-stovetop-pressure-cooker.html,"


Beef Chili with Masa Harina in a Stovetop Pressure Cooker





(2)

","Salt and freshly ground pepper, to taste"
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-a-stovetop-pressure-cooker.html,"


Beef Chili with Masa Harina in a Stovetop Pressure Cooker





(2)

",Beef Chili with Masa Harina in an Electric Pressure Cooker >
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-an-electric-pressure-cooker.html,"


Beef Chili with Masa Harina in an Electric Pressure Cooker





(3)

",5 Tbs. vegetable oil
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-an-electric-pressure-cooker.html,"


Beef Chili with Masa Harina in an Electric Pressure Cooker





(3)

","3 lb. beef chuck, ground for chili"
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-an-electric-pressure-cooker.html,"


Beef Chili with Masa Harina in an Electric Pressure Cooker





(3)

","3 large yellow onions, finely chopped"
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-an-electric-pressure-cooker.html,"


Beef Chili with Masa Harina in an Electric Pressure Cooker





(3)

","8 garlic cloves, minced"
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-an-electric-pressure-cooker.html,"


Beef Chili with Masa Harina in an Electric Pressure Cooker





(3)

","1 jalapeño chili, seeded and finely chopped"
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-an-electric-pressure-cooker.html,"


Beef Chili with Masa Harina in an Electric Pressure Cooker





(3)

",1/2 cup chili powder
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-an-electric-pressure-cooker.html,"


Beef Chili with Masa Harina in an Electric Pressure Cooker





(3)

",2 Tbs. ground cumin
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-an-electric-pressure-cooker.html,"


Beef Chili with Masa Harina in an Electric Pressure Cooker





(3)

",1 Tbs. ground oregano
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-an-electric-pressure-cooker.html,"


Beef Chili with Masa Harina in an Electric Pressure Cooker





(3)

",2 tsp. ground coriander
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-an-electric-pressure-cooker.html,"


Beef Chili with Masa Harina in an Electric Pressure Cooker





(3)

",1 cup lager-style beer
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-an-electric-pressure-cooker.html,"


Beef Chili with Masa Harina in an Electric Pressure Cooker





(3)

",1 cup beef stock
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-an-electric-pressure-cooker.html,"


Beef Chili with Masa Harina in an Electric Pressure Cooker





(3)

",1 can (28 oz.) crushed tomatoes
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-an-electric-pressure-cooker.html,"


Beef Chili with Masa Harina in an Electric Pressure Cooker





(3)

","1 can (15 oz.) kidney beans, rinsed and drained"
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-an-electric-pressure-cooker.html,"


Beef Chili with Masa Harina in an Electric Pressure Cooker





(3)

","1 can (15 oz.) pinto beans, rinsed and drained"
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-an-electric-pressure-cooker.html,"


Beef Chili with Masa Harina in an Electric Pressure Cooker





(3)

",3 Tbs. masa harina
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-an-electric-pressure-cooker.html,"


Beef Chili with Masa Harina in an Electric Pressure Cooker





(3)

","Salt and freshly ground pepper, to taste"
https://www.williams-sonoma.com/recipe/beef-chili-with-masa-harina-in-an-electric-pressure-cooker.html,"


Beef Chili with Masa Harina in an Electric Pressure Cooker





(3)

",Beef Chili with Masa Harina in a Stovetop Pressure Cooker >
https://www.williams-sonoma.com/recipe/beef-empanadas.html,"


Beef Empanadas

",2 1/2 cups all-purpose flour
https://www.williams-sonoma.com/recipe/beef-empanadas.html,"


Beef Empanadas

",1 1/2 tsp. salt
https://www.williams-sonoma.com/recipe/beef-empanadas.html,"


Beef Empanadas

","1/2 cup shortening, spread thinly on a plate, placed in the freezer for 15 minutes, then diced"
https://www.williams-sonoma.com/recipe/beef-empanadas.html,"


Beef Empanadas

","8 Tbs. (1 stick) cold unsalted butter, diced"
https://www.williams-sonoma.com/recipe/beef-empanadas.html,"


Beef Empanadas

",6 Tbs. ice cold water
https://www.williams-sonoma.com/recipe/beef-empanadas.html,"


Beef Empanadas

",2 Tbs. vegetable oil
https://www.williams-sonoma.com/recipe/beef-empanadas.html,"


Beef Empanadas

","1/2 yellow onion, chopped"
https://www.williams-sonoma.com/recipe/beef-empanadas.html,"


Beef Empanadas

",1/2 lb. ground beef
https://www.williams-sonoma.com/recipe/beef-empanadas.html,"


Beef Empanadas

","3 garlic cloves, minced"
https://www.williams-sonoma.com/recipe/beef-empanadas.html,"


Beef Empanadas

",1/2 tsp. ground cumin
https://www.williams-sonoma.com/recipe/beef-empanadas.html,"


Beef Empanadas

",1/4 tsp. red pepper flakes
https://www.williams-sonoma.com/recipe/beef-empanadas.html,"


Beef Empanadas

","1/3 cup canned diced tomatoes, drained, 1/3 cup liquid reserved"
https://www.williams-sonoma.com/recipe/beef-empanadas.html,"


Beef Empanadas

",1/3 cup chicken stock
https://www.williams-sonoma.com/recipe/beef-empanadas.html,"


Beef Empanadas

",1/4 cup roughly chopped Picholine olives
https://www.williams-sonoma.com/recipe/beef-empanadas.html,"


Beef Empanadas

","Salt and freshly ground black pepper, to taste"
https://www.williams-sonoma.com/recipe/beef-empanadas.html,"


Beef Empanadas

","1 hard-cooked egg, diced"
https://www.williams-sonoma.com/recipe/beef-empanadas.html,"


Beef Empanadas

","2 green onions, thinly sliced (optional)"
https://www.williams-sonoma.com/recipe/beef-empanadas.html,"


Beef Empanadas

", 
https://www.williams-sonoma.com/recipe/beef-empanadas.html,"


Beef Empanadas

",Cornmeal for dusting
https://www.williams-sonoma.com/recipe/beef-empanadas.html,"


Beef Empanadas

",All-purpose flour for dusting
https://www.williams-sonoma.com/recipe/beef-empanadas.html,"


Beef Empanadas

","1 egg, lightly beaten with 1 tsp. water"
https://www.williams-sonoma.com/recipe/beef-filets.html,"


Beef Filets

","4 beef filet medallions, each about 2 inches thick"
https://www.williams-sonoma.com/recipe/beef-filets.html,"


Beef Filets

","Kosher salt and coarsely ground pepper, to taste"
https://www.williams-sonoma.com/recipe/beef-filets.html,"


Beef Filets

",4 Tbs. (1/2 stick) unsalted butter
https://www.williams-sonoma.com/recipe/beef-filets.html,"


Beef Filets

","2 shallots, halved"
https://www.williams-sonoma.com/recipe/beef-filets.html,"


Beef Filets

",4 fresh thyme sprigs
https://www.williams-sonoma.com/recipe/beef-filets.html,"


Beef Filets

",Olive oil or butter for searing
https://www.williams-sonoma.com/recipe/beef-goulash.html,"


Beef Goulash (Hungarian Paprika)





(1)

",1 Tbs. canola oil
https://www.williams-sonoma.com/recipe/beef-goulash.html,"


Beef Goulash (Hungarian Paprika)





(1)

","4 bacon slices, about 1/4 lb. total"
https://www.williams-sonoma.com/recipe/beef-goulash.html,"


Beef Goulash (Hungarian Paprika)





(1)

","2 lb. beef chuck, cut into 2-inch pieces and patted dry"
https://www.williams-sonoma.com/recipe/beef-goulash.html,"


Beef Goulash (Hungarian Paprika)





(1)

","Salt and freshly ground pepper, to taste"
https://www.williams-sonoma.com/recipe/beef-goulash.html,"


Beef Goulash (Hungarian Paprika)





(1)

","2 yellow onions, chopped"
https://www.williams-sonoma.com/recipe/beef-goulash.html,"


Beef Goulash (Hungarian Paprika)





(1)

","2 garlic cloves, minced"
https://www.williams-sonoma.com/recipe/beef-goulash.html,"


Beef Goulash (Hungarian Paprika)





(1)

",1 Tbs. Hungarian paprika
https://www.williams-sonoma.com/recipe/beef-goulash.html,"


Beef Goulash (Hungarian Paprika)





(1)

",1 tsp. caraway seeds
https://www.williams-sonoma.com/recipe/beef-goulash.html,"


Beef Goulash (Hungarian Paprika)





(1)

",5 fresh oregano sprigs
https://www.williams-sonoma.com/recipe/beef-goulash.html,"


Beef Goulash (Hungarian Paprika)





(1)

",1 Tbs. tomato paste
https://www.williams-sonoma.com/recipe/beef-goulash.html,"


Beef Goulash (Hungarian Paprika)





(1)

",1 cup dry white wine
https://www.williams-sonoma.com/recipe/beef-goulash.html,"


Beef Goulash (Hungarian Paprika)





(1)

",1 cup low-sodium chicken broth
https://www.williams-sonoma.com/recipe/beef-goulash.html,"


Beef Goulash (Hungarian Paprika)





(1)

","1 red bell pepper, seeded and chopped"
https://www.williams-sonoma.com/recipe/beef-goulash.html,"


Beef Goulash (Hungarian Paprika)





(1)

","6 Yukon Gold potatoes, about 2 lb. total, quartered"
https://www.williams-sonoma.com/recipe/beef-goulash.html,"


Beef Goulash (Hungarian Paprika)





(1)

",1/2 cup sour cream
https://www.williams-sonoma.com/recipe/beef-medallions-curry-cream.html,"


Beef Medallions with Curry Cream Sauce (African Curry)

","10 to 12 oz. beef medallions, each about 3/4 inch thick"
https://www.williams-sonoma.com/recipe/beef-medallions-curry-cream.html,"


Beef Medallions with Curry Cream Sauce (African Curry)

","Sea salt and freshly cracked pepper, to taste"
https://www.williams-sonoma.com/recipe/beef-medallions-curry-cream.html,"


Beef Medallions with Curry Cream Sauce (African Curry)

",Canola oil for brushing
https://www.williams-sonoma.com/recipe/beef-medallions-curry-cream.html,"


Beef Medallions with Curry Cream Sauce (African Curry)

",1/4 cup minced shallot
https://www.williams-sonoma.com/recipe/beef-medallions-curry-cream.html,"


Beef Medallions with Curry Cream Sauce (African Curry)

",1 1/2 tsp. African curry  
https://www.williams-sonoma.com/recipe/beef-medallions-curry-cream.html,"


Beef Medallions with Curry Cream Sauce (African Curry)

",1/3 cup dry white wine
https://www.williams-sonoma.com/recipe/beef-medallions-curry-cream.html,"


Beef Medallions with Curry Cream Sauce (African Curry)

",1/3 cup low-sodium chicken broth
https://www.williams-sonoma.com/recipe/beef-medallions-curry-cream.html,"


Beef Medallions with Curry Cream Sauce (African Curry)

",2 Tbs. whipping cream
https://www.williams-sonoma.com/recipe/beef-medallions-with-spring-mashed-potatoes.html,"


Beef Medallions with Spring Mashed Potatoes

","1 1/2 lb. Yukon Gold potatoes, peeled and cut into 1-inch pieces "
https://www.williams-sonoma.com/recipe/beef-medallions-with-spring-mashed-potatoes.html,"


Beef Medallions with Spring Mashed Potatoes

","1 tsp. coarse kosher salt, plus more, to taste  "
https://www.williams-sonoma.com/recipe/beef-medallions-with-spring-mashed-potatoes.html,"


Beef Medallions with Spring Mashed Potatoes

",3 Tbs. olive oil  
https://www.williams-sonoma.com/recipe/beef-medallions-with-spring-mashed-potatoes.html,"


Beef Medallions with Spring Mashed Potatoes

","1/2 head small savoy cabbage, cored and thinly sliced crosswise "
https://www.williams-sonoma.com/recipe/beef-medallions-with-spring-mashed-potatoes.html,"


Beef Medallions with Spring Mashed Potatoes

","Freshly ground pepper, to taste "
https://www.williams-sonoma.com/recipe/beef-medallions-with-spring-mashed-potatoes.html,"


Beef Medallions with Spring Mashed Potatoes

",2 Tbs. unsalted butter 
https://www.williams-sonoma.com/recipe/beef-medallions-with-spring-mashed-potatoes.html,"


Beef Medallions with Spring Mashed Potatoes

","1 1/4 lb. beef tri-tip roast, excess fat trimmed "
https://www.williams-sonoma.com/recipe/beef-medallions-with-spring-mashed-potatoes.html,"


Beef Medallions with Spring Mashed Potatoes

","2 large shallots, halved lengthwise and thinly sliced crosswise "
https://www.williams-sonoma.com/recipe/beef-medallions-with-spring-mashed-potatoes.html,"


Beef Medallions with Spring Mashed Potatoes

",1 Tbs. all-purpose flour  
https://www.williams-sonoma.com/recipe/beef-medallions-with-spring-mashed-potatoes.html,"


Beef Medallions with Spring Mashed Potatoes

",2 cups low-sodium beef broth 
https://www.williams-sonoma.com/recipe/beef-medallions-with-spring-mashed-potatoes.html,"


Beef Medallions with Spring Mashed Potatoes

",2 Tbs. dry vermouth  
https://www.williams-sonoma.com/recipe/beef-medallions-with-spring-mashed-potatoes.html,"


Beef Medallions with Spring Mashed Potatoes

",2 tsp. Dijon mustard  
https://www.williams-sonoma.com/recipe/beef-medallions-with-spring-mashed-potatoes.html,"


Beef Medallions with Spring Mashed Potatoes

","1 1/2 Tbs. minced fresh thyme, plus more for garnish "
https://www.williams-sonoma.com/recipe/beef-porterhouse-a-la-plancha.html,"


Beef Porterhouse a la Plancha





(2)

",3 1/4 tsp. fine sea salt 
https://www.williams-sonoma.com/recipe/beef-porterhouse-a-la-plancha.html,"


Beef Porterhouse a la Plancha





(2)

",2 tsp. piment d’Espelette 
